#{"t_start": 1747784424.7771115, "env_id": "None"}
r,l,t
-512509.336628,150,2598.926097
-512064.317509,150,2607.532967
-508865.361981,150,2616.549005
-511286.820974,150,2624.719816
-511000.232223,150,2635.625878
-509773.533581,150,2644.795267
-513712.570367,150,2653.726307
-510147.535832,150,2662.302945
-511963.896967,150,2671.350258
-510560.929305,150,2680.692754
-512633.342155,150,2689.915339
-511696.934038,150,2698.819364
-511887.018223,150,2708.225451
-514068.550481,150,2717.939585
-513110.665524,150,2726.905933
-510342.321439,150,2735.180666
-508968.456893,150,2744.238035
-509058.701935,150,2753.531419
-511345.106943,150,2762.490617
-507865.919102,150,2771.630566
-513200.177395,150,2781.035037
-512022.171571,150,2790.372666
-512529.799648,150,2799.267398
-507855.448904,150,2808.460579
-512908.354311,150,2817.784081
-514987.070253,150,2827.227068
-513709.748013,150,2836.452776
-508562.461204,150,2845.663688
-507993.783556,150,2857.634321
-510780.825623,150,2866.376159
-509461.9231,150,2875.168978
-515185.035068,150,2886.640604
-512950.340998,150,2897.680756
-508601.892166,150,2906.576019
-508781.556641,150,2915.728534
-510407.216786,150,2924.499727
-515168.217967,150,2933.388662
-511842.666959,150,2945.449286
-511581.107289,150,2953.860475
-513887.155963,150,2962.716633
-509432.427588,150,2971.44207
-512406.133353,150,2980.659873
-513043.58559,150,2989.440508
-513609.727615,150,2998.579945
-512358.576428,150,3010.224534
-511581.826065,150,3019.630649
-513490.514874,150,3028.386825
-509314.968832,150,3037.301284
-512977.633885,150,3046.126837
-513479.54265,150,3054.849985
-511727.497499,150,3063.32071
-511346.327849,150,3072.531764
-513038.119372,150,3083.833674
-512727.512317,150,3093.041898
-510946.443581,150,3101.336889
-510272.876166,150,3110.151788
-512267.184114,150,3119.256379
-513825.580575,150,3127.970594
-515197.786168,150,3136.740443
-508846.829159,150,3145.719427
-513412.149909,150,3155.20031
-508952.149426,150,3164.512306
-512931.40597,150,3173.461348
-511051.363868,150,3182.396588
-511888.619872,150,3191.079915
-511862.303254,150,3199.922088
-513931.525544,150,3209.001786
-507443.979688,150,3217.587222
-510809.952522,150,3226.275382
-511437.622566,150,3235.422259
-514191.800085,150,3244.579112
-511135.925158,150,3253.534233
-510507.272658,150,3264.722964
-511351.116649,150,3273.277075
-514447.723065,150,3283.135656
-510452.886795,150,3294.722706
-515149.116631,150,3304.022624
-513034.337017,150,3312.722771
-511323.965325,150,3321.297577
-512285.878773,150,3329.842841
-511233.282757,150,3341.642859
-511363.498048,150,3350.222788
-511297.144093,150,3359.345869
-513029.737151,150,3368.586905
-510709.731693,150,3377.264163
-509862.844867,150,3386.225923
-510685.581663,150,3397.52811
-511552.883959,150,3406.879045
-507926.661635,150,3415.867525
-507724.217184,150,3425.322237
-511446.243368,150,3434.634324
-515940.600397,150,3444.053088
-510541.041232,150,3452.554695
-512971.201768,150,3461.197071
-512183.876814,150,3469.787544
-511105.267578,150,3478.504217
-509378.921468,150,3487.624711
-511326.541395,150,3499.310225
-511574.267124,150,3507.998525
-512839.351237,150,3517.227043
-510960.917432,150,3525.75895
-511708.282186,150,3534.243655
-507062.210112,150,3543.319574
-513108.738333,150,3551.88547
-510268.12451,150,3560.864329
-516726.657854,150,3569.508169
-511426.554839,150,3578.017979
-512122.862674,150,3587.042021
-512400.076065,150,3595.747571
-511468.442338,150,3604.385626
-513590.518795,150,3613.407812
-509699.55938,150,3622.49721
-510601.091941,150,3631.890869
-512731.921706,150,3640.561263
-509425.573641,150,3649.480002
-510027.200228,150,3661.331264
-511540.649371,150,3671.688483
-514477.214308,150,3680.740384
-509755.6146,150,3692.371417
-511485.454035,150,3701.544958
-510385.395557,150,3709.971791
-511194.13308,150,3718.964533
-512388.373357,150,3727.095738
-513408.462996,150,3738.402572
-510009.450524,150,3749.908379
-511862.84932,150,3758.527618
-509781.306724,150,3767.207597
-512891.296905,150,3776.726415
-514827.639821,150,3788.688264
-511109.990232,150,3796.985217
-511684.15277,150,3806.28357
-513478.611188,150,3818.015974
-512862.276527,150,3826.843263
-508759.319852,150,3836.426583
-509008.074944,150,3845.780421
-509282.619606,150,3855.16773
-513186.673791,150,3863.73561
-510543.877469,150,3872.57074
-509988.870807,150,3881.085445
-512489.164865,150,3889.876073
-513007.189702,150,3898.556413
-507944.685567,150,3907.489636
-513252.116742,150,3916.095538
-513728.528682,150,3924.774304
-512355.989512,150,3933.76511
-516874.100789,150,3942.986765
-513380.320129,150,3952.254032
-511150.659576,150,3961.062915
-514180.416207,150,3970.097006
-510177.732335,150,3978.532835
-511105.651319,150,3987.54351
-509593.107149,150,3995.99481
-510554.049563,150,4004.219556
-510760.240337,150,4012.457932
-511992.947265,150,4021.112399
-509382.445467,150,4029.56913
-509593.05417,150,4041.109207
-511627.656408,150,4049.964892
-510480.045187,150,4058.563395
-513461.906239,150,4067.594435
-513305.74446,150,4076.279573
-513351.797655,150,4085.413017
-513378.546709,150,4094.647226
-509707.083373,150,4106.448256
-512560.460428,150,4116.126994
-509354.910869,150,4124.811393
-507634.330146,150,4134.236826
-512547.909381,150,4143.620206
-512564.222569,150,4152.871868
-513098.755674,150,4164.462983
-509476.240473,150,4173.173962
-510503.894024,150,4181.832212
-512684.843672,150,4193.894349
-513357.314152,150,4202.995736
-512579.775289,150,4211.819401
-513773.815893,150,4221.055584
-511325.084406,150,4229.812784
-509521.376818,150,4239.135082
-509970.890631,150,4248.395544
-509662.841896,150,4257.567402
-510910.281875,150,4267.218647
-510697.375422,150,4276.786919
-514435.74599,150,4286.591916
-510047.948642,150,4295.872307
-513749.394092,150,4304.686518
-508227.622286,150,4313.868832
-513274.33514,150,4323.465003
-514080.70278,150,4333.486696
-512901.975666,150,4343.361388
-513644.568874,150,4355.11913
-515224.595241,150,4364.145825
-511882.479074,150,4373.421777
-507199.976848,150,4382.768617
-512543.116362,150,4394.351267
-513923.379904,150,4403.616652
-509792.799301,150,4414.441916
-509894.808442,150,4424.343719
-513055.447155,150,4436.369934
-507935.663548,150,4445.522738
-512942.372489,150,4454.567053
-512468.98093,150,4464.079078
-513451.224988,150,4473.517678
-514583.066956,150,4485.474695
-510615.363305,150,4495.131113
-509485.247346,150,4504.943351
-510346.8026,150,4514.421137
-512196.397671,150,4523.705035
-508266.900928,150,4533.321357
-512890.766419,150,4542.691573
-510654.917126,150,4551.867728
-513930.692986,150,4561.170288
-510785.106919,150,4570.354123
-512966.010376,150,4579.284093
-513736.502795,150,4588.602224
-509426.890374,150,4597.394098
-514414.690531,150,4606.923913
-512055.896693,150,4616.449377
-509788.556328,150,4625.612019
-513082.761431,150,4635.052011
-509186.865408,150,4644.371066
-512756.212948,150,4653.971062
-509689.13862,150,4663.258708
-511832.204576,150,4674.969892
-510218.106635,150,4683.627135
-510537.364979,150,4693.221179
-508934.757104,150,4702.34168
-510937.122427,150,4712.005276
-512970.955505,150,4721.508702
-512995.061118,150,4730.245418
-515534.866218,150,4739.349294
-507608.352912,150,4748.483041
-510834.122941,150,4760.636422
-509114.435073,150,4770.035593
-508228.577826,150,4779.413153
-512021.596803,150,4788.894612
-509025.438967,150,4798.405361
-510322.410031,150,4807.583881
-511316.934938,150,4816.535769
-510255.792812,150,4825.266313
-508693.383221,150,4837.418473
-509355.425777,150,4846.552322
-508646.850542,150,4856.203353
-512480.238686,150,4865.465149
-512283.853769,150,4874.209889
-511584.749509,150,4883.358415
-510537.580405,150,4892.505599
-510521.543252,150,4901.744621
-511040.09936,150,4912.657378
-512039.203245,150,4921.035963
-509930.433398,150,4929.672441
-514543.949126,150,4939.315872
-517482.285969,150,4948.575097
-512341.309865,150,4957.237611
-508685.173378,150,4968.297459
-509432.53125,150,4977.242058
-512542.743288,150,4989.582697
-513809.210688,150,5001.055267
-511774.676755,150,5010.300222
-511464.834209,150,5018.857214
-516547.014765,150,5030.557674
-510346.123765,150,5042.683643
-510124.868189,150,5051.648686
-508197.953125,150,5060.780064
-513381.284209,150,5069.994832
-511000.989156,150,5079.468729
-511816.625387,150,5090.876297
-513883.169122,150,5102.416422
-510681.122039,150,5111.105661
-511668.14265,150,5120.533381
-512537.580348,150,5129.795978
-507577.404073,150,5140.810021
-514509.221827,150,5149.658056
-512696.108883,150,5158.94484
-511839.59455,150,5171.19201
-512414.552177,150,5180.513848
-511366.757816,150,5191.451026
-513162.689787,150,5202.877436
-510661.007307,150,5211.388891
-512033.338477,150,5222.91053
-511447.019014,150,5232.333389
-514741.994466,150,5242.041569
-513489.651571,150,5252.071584
-511337.347894,150,5263.625205
-516521.983062,150,5273.277797
-512950.084409,150,5283.746712
-508696.27954,150,5293.73444
-513614.231133,150,5303.299333
-510172.809086,150,5313.178335
-508789.802191,150,5323.317994
-512333.702977,150,5333.143403
-510107.573721,150,5342.382937
-513898.198962,150,5351.474903
-514083.103781,150,5361.802113
-511801.390544,150,5371.289317
-511674.877864,150,5382.35982
-513324.279231,150,5391.177958
-511254.861416,150,5399.749974
-512122.353438,150,5410.830875
-512616.435949,150,5423.475779
-511163.567139,150,5432.980426
-514774.268876,150,5442.573226
-515274.183283,150,5451.501379
-511258.319198,150,5460.316174
-512394.429659,150,5469.772141
-511830.122687,150,5480.866241
-510058.332493,150,5490.174749
-510423.893258,150,5499.625632
-511211.815845,150,5508.347262
-510687.217227,150,5517.494661
-512083.258313,150,5527.01892
-512908.508733,150,5541.376992
-510468.023147,150,5550.583226
-514245.859187,150,5560.026466
-506747.660835,150,5569.576004
-509968.223631,150,5579.258746
-510220.339639,150,5589.495853
-511280.425556,150,5598.979173
-511511.473884,150,5608.181171
-511814.016986,150,5618.129289
-512563.413768,150,5627.59987
-512964.352647,150,5640.491172
-510188.023772,150,5650.051632
-509710.742707,150,5660.017314
-513371.758858,150,5669.283146
-514249.435128,150,5680.055027
-511767.169397,150,5690.08941
-511244.510247,150,5699.578061
-509968.141449,150,5709.763406
-507468.01837,150,5722.335033
-514423.052824,150,5731.79888
-510759.950339,150,5743.87386
-512473.439807,150,5753.693479
-509665.316077,150,5765.864069
-510956.089208,150,5775.384915
-515182.672122,150,5785.682072
-512538.540989,150,5795.63557
-509111.604107,150,5805.063706
-512405.263807,150,5814.529989
-512515.547321,150,5824.124744
-514600.435243,150,5834.758456
-511533.964814,150,5844.286696
-513393.630664,150,5854.338081
-510388.814371,150,5864.161676
-511891.013419,150,5873.886496
-512966.351741,150,5883.184889
-506788.282158,150,5892.837668
-513406.443046,150,5902.424373
-511283.952151,150,5911.619575
-512435.597651,150,5921.48202
-512906.881176,150,5931.181056
-514345.759558,150,5941.000017
-514663.876801,150,5950.792195
-514675.886366,150,5960.716289
-512791.144359,150,5970.715272
-513526.955959,150,5982.511343
-510856.125103,150,5991.687557
-514031.294301,150,6000.944291
-510204.240376,150,6010.612451
-513008.869816,150,6019.784187
-515131.267383,150,6029.24073
-512853.740798,150,6039.124531
-512992.522962,150,6050.719421
-512030.044534,150,6060.479414
-512156.31901,150,6070.006921
-510319.927601,150,6079.156388
-510764.731037,150,6088.689898
-512134.596571,150,6097.667164
-513897.517031,150,6107.26745
-516895.006258,150,6116.523147
-513073.134824,150,6126.784066
-511954.138353,150,6136.556619
-510891.740706,150,6146.268473
-514522.780431,150,6156.154593
-510964.795468,150,6165.844303
-508932.358076,150,6175.773979
-511465.374786,150,6185.011275
-513756.778819,150,6194.988905
-510547.948247,150,6204.670973
-511100.618577,150,6214.005047
-511416.283983,150,6223.086646
-512923.708875,150,6232.75287
-517220.810545,150,6241.909393
-508424.96431,150,6251.703187
-511766.579176,150,6261.70931
-510120.255275,150,6271.419748
-508223.127003,150,6283.448532
-512060.638956,150,6293.435766
-509850.347673,150,6303.340716
-513192.506181,150,6312.841467
-511566.900478,150,6321.846226
-512415.701183,150,6331.265004
-511374.290861,150,6341.29844
-509298.368632,150,6350.963891
-511516.870285,150,6363.126071
-508456.14357,150,6373.219489
-510190.089448,150,6382.682626
-509054.023088,150,6392.73865
-508860.546864,150,6402.603209
-510875.996023,150,6412.65096
-513006.764688,150,6422.588938
-512326.27785,150,6432.244896
-513087.780627,150,6441.705972
-511190.40753,150,6451.537911
-512192.444597,150,6461.2622
-512848.085281,150,6471.140925
-512817.503733,150,6480.812285
-511506.731922,150,6493.227012
-515323.046418,150,6503.408686
-515318.383857,150,6513.277303
-512720.716355,150,6523.166019
-511674.632296,150,6532.446028
-513200.307698,150,6542.070594
-512705.125326,150,6551.822001
-511015.490999,150,6561.257106
-508029.118356,150,6570.873139
-512275.999193,150,6580.951985
-509843.171965,150,6590.448638
-515825.252493,150,6600.37887
-510117.901729,150,6609.531956
-509781.840045,150,6618.805713
-509356.538685,150,6628.356986
-513343.033585,150,6637.83336
-510531.704513,150,6647.028766
-511304.327801,150,6657.086119
-508606.094766,150,6669.685818
-515760.377168,150,6679.363823
-511954.448441,150,6689.557028
-513401.336782,150,6699.426955
-512345.386973,150,6708.708339
-514482.557953,150,6718.423301
-513177.618175,150,6731.018369
-508458.913908,150,6741.06694
-511066.634528,150,6751.076126
-504071.83636,150,6761.035694
-518903.744702,150,6770.696506
-512262.260248,150,6780.611837
-514489.379439,150,6790.442455
-512866.625897,150,6800.105602
-510331.144965,150,6809.544991
-511359.608632,150,6821.950335
-508744.86661,150,6831.452092
-507703.04291,150,6841.086441
-510330.719543,150,6850.83789
-509450.704523,150,6862.863118
-511746.585729,150,6873.033218
-511211.344789,150,6882.245852
-510267.02015,150,6891.725959
-512932.580886,150,6901.258965
-513728.681742,150,6911.174103
-507222.404343,150,6920.527686
-514336.745578,150,6930.955189
-511077.585986,150,6939.953626
-512004.208741,150,6949.087114
-514741.357255,150,6961.008313
-512527.212549,150,6970.189762
-510118.606579,150,6979.674683
-514114.222757,150,6988.83332
-510466.395286,150,6998.286729
-514224.11144,150,7007.907037
-513179.31823,150,7019.750202
-511376.444759,150,7028.532237
-513702.750678,150,7038.529912
-510653.765965,150,7047.781583
-513765.677926,150,7060.18809
-512262.466341,150,7071.46651
-510566.033772,150,7080.550744
-513059.528962,150,7089.945958
-513133.506609,150,7099.92191
-513355.9362,150,7109.416863
-513845.921291,150,7118.371159
-511678.582357,150,7127.701826
-512086.043071,150,7137.17838
-512344.3629,150,7148.935448
-516924.01731,150,7158.302553
-514551.160555,150,7170.215025
-512819.428915,150,7179.482772
-512787.697731,150,7188.654707
-513466.254698,150,7201.350076
-510701.157217,150,7210.531811
-510270.281496,150,7222.547965
-512772.971242,150,7232.142904
-515613.720269,150,7244.578092
-512016.78929,150,7253.779904
-515981.744266,150,7263.41658
-512558.79571,150,7273.1416
-512230.262447,150,7283.398453
-514718.07463,150,7293.25712
-508379.341403,150,7303.320464
-510808.56919,150,7315.948951
-509547.8659,150,7325.387108
-513580.360581,150,7334.927912
-511619.284635,150,7344.737121
-507260.40989,150,7354.883881
-510209.33248,150,7364.284196
-509662.555567,150,7374.338515
-512267.66164,150,7383.692093
-512359.56082,150,7393.531415
-513728.831423,150,7403.19517
-509903.26678,150,7412.567019
-512157.396167,150,7422.174815
-512263.823795,150,7431.562124
-509009.316126,150,7443.473747
-509310.361261,150,7452.61053
-509293.241128,150,7462.900464
-513295.556028,150,7472.416136
-509669.383718,150,7481.480443
-514392.387783,150,7490.536915
-514900.830591,150,7499.683151
-511407.725397,150,7508.652528
-512644.492502,150,7520.500142
-513233.631112,150,7529.520974
-511519.115969,150,7541.374242
-509310.770674,150,7552.934001
-517518.037916,150,7564.82331
-510093.718135,150,7574.110984
-511988.665056,150,7586.149893
-515025.445692,150,7595.304898
-512906.036779,150,7604.620601
-513092.696212,150,7614.19711
-513227.228038,150,7625.867724
-511944.72336,150,7634.768838
-510112.946946,150,7643.949805
-508278.183288,150,7653.285621
-508507.634814,150,7662.314155
-507046.60555,150,7671.242466
-511972.470851,150,7680.444043
-513818.664192,150,7689.581542
-509445.662027,150,7701.610935
-509414.547106,150,7711.113856
-511044.242246,150,7720.327743
-513845.945045,150,7729.316067
-511536.132974,150,7741.331688
-511991.256602,150,7750.579566
-512070.591663,150,7762.489403
-512847.086273,150,7772.04891
-513862.23164,150,7783.262293
-510521.420091,150,7792.005856
-511527.342555,150,7801.432435
-510758.592248,150,7810.139154
-513377.455693,150,7821.503693
-510448.708197,150,7830.263717
-513736.917009,150,7838.971853
-511852.550519,150,7850.04108
-512188.660097,150,7858.962433
-511468.35993,150,7868.384109
-512537.921639,150,7878.16988
-511800.989229,150,7887.129009
-512066.774983,150,7896.502863
-511299.915086,150,7905.388191
-510485.782044,150,7914.343913
-512378.443408,150,7923.352631
-512329.493595,150,7932.638953
-510749.1374,150,7941.355486
-514486.176265,150,7951.103432
-507599.242569,150,7960.495649
-509821.097056,150,7969.890429
-509987.514153,150,7978.136926
-510143.142553,150,7986.266912
-511518.407863,150,7994.669128
-512633.199752,150,8003.217251
-509657.718506,150,8014.622542
-509994.927601,150,8024.252064
-512062.534847,150,8033.074267
-513008.879354,150,8045.780133
-511744.015458,150,8055.426808
-514140.683508,150,8065.344439
-512448.405647,150,8075.311232
-514554.447829,150,8085.33626
-510692.24518,150,8094.584502
-513989.05918,150,8104.241594
-510468.865479,150,8113.702623
-510837.565362,150,8123.21082
-513413.760833,150,8132.826361
-509563.038592,150,8142.532613
-514138.259292,150,8152.382227
-507707.272853,150,8162.077353
-511572.564114,150,8171.790514
-513649.418314,150,8180.780166
-509593.450492,150,8190.439706
-511494.985017,150,8200.001587
-511273.023085,150,8211.941641
-509982.918468,150,8221.263962
-510001.565412,150,8230.659551
-510796.164083,150,8240.222122
-508403.004518,150,8252.031742
-509946.529309,150,8261.034172
-514606.787169,150,8270.63644
-508095.311277,150,8280.264611
-509175.452727,150,8289.196091
-511816.667169,150,8300.859002
-511552.697597,150,8310.437397
-514182.800198,150,8323.780448
-512123.296473,150,8333.170953
-513688.528072,150,8343.028478
-509641.326501,150,8352.220943
-512252.36329,150,8361.477259
-513015.004078,150,8370.824876
-510874.531728,150,8379.90527
-513139.902464,150,8391.594482
-510346.794576,150,8401.451389
-512668.581916,150,8412.88382
-509106.356073,150,8421.986281
-512058.675022,150,8430.932986
-513023.790249,150,8440.270609
-511701.593288,150,8451.992688
-510035.802387,150,8461.101585
-510445.320779,150,8470.49024
-513447.658486,150,8483.227159
-508339.85275,150,8492.453078
-512993.724234,150,8501.965112
-511107.84737,150,8510.909319
-514697.197373,150,8520.933615
-512036.327836,150,8530.437609
-508578.113803,150,8539.625402
-511444.269142,150,8548.708488
-514782.266491,150,8558.680531
-510365.200364,150,8568.190251
-512367.331782,150,8577.34375
-509046.134614,150,8586.556459
-514820.651832,150,8596.178201
-512548.909261,150,8607.919178
-509928.371197,150,8617.858715
-512868.418106,150,8627.65484
-511557.454861,150,8636.916535
-514374.86519,150,8646.776901
-509549.685164,150,8657.04116
-510165.319032,150,8666.65805
-509663.006655,150,8675.706361
-509419.408981,150,8684.562388
-513576.218419,150,8694.384014
-511739.075446,150,8703.868057
-512060.306654,150,8713.380007
-513377.026441,150,8723.133935
-514561.015268,150,8732.516767
-512222.685834,150,8741.295564
-510915.892538,150,8750.233228
-511651.320421,150,8759.818234
-511608.812628,150,8768.982036
-514525.895481,150,8778.112456
-511234.742893,150,8787.116146
-512915.01482,150,8796.648144
-513204.219511,150,8806.079796
-511874.602123,150,8815.840343
-512473.528345,150,8824.632593
-512426.128656,150,8834.058367
-511595.768531,150,8843.594599
-513086.185506,150,8852.277951
-512689.450527,150,8861.906761
-512341.905679,150,8870.939753
-508913.057917,150,8880.270177
-510368.334963,150,8889.326308
-512465.018556,150,8898.343351
-514324.525047,150,8908.180269
-510823.573777,150,8920.163291
-512261.074443,150,8929.132479
-511758.435992,150,8938.427111
-509401.084365,150,8947.905034
-511280.607653,150,8956.789262
-512660.802178,150,8965.92872
-512991.161607,150,8974.511441
-509748.519778,150,8986.367717
-510729.68075,150,8998.107689
-510963.678113,150,9007.34713
-510223.338828,150,9016.641038
-507230.869758,150,9025.973456
-511106.154146,150,9035.234817
-510144.531818,150,9044.957942
-510605.657725,150,9053.661535
-511040.117207,150,9062.684795
-511409.07485,150,9071.889368
-515441.381615,150,9081.448128
-513521.538875,150,9090.696885
-512362.536489,150,9099.639603
-510552.244364,150,9108.607503
-510131.416441,150,9117.597716
-512989.493697,150,9127.185677
-511955.485756,150,9135.990837
-511852.417416,150,9145.423955
-507533.18646,150,9154.709083
-512703.030263,150,9166.213808
-509677.512977,150,9175.251615
-511578.059037,150,9183.924219
-510929.0897,150,9193.002848
-509558.51357,150,9204.364523
-507940.613998,150,9213.337787
-507801.641522,150,9223.102111
-511258.265745,150,9231.860196
-507323.293544,150,9243.821916
-510099.885111,150,9252.429374
-508933.296318,150,9263.950568
-511558.16345,150,9272.513271
-513844.704635,150,9281.54126
-513656.805596,150,9290.55534
-512310.300269,150,9302.502412
-512798.606197,150,9311.674899
-510251.406944,150,9320.434158
-511456.502578,150,9330.060998
-515314.825843,150,9339.557144
-511330.848228,150,9348.850574
-509163.24965,150,9357.732132
-511103.649808,150,9366.826035
-510082.50167,150,9375.449741
-510421.172846,150,9384.275301
-507839.109586,150,9393.306345
-512618.842659,150,9401.872158
-511192.130354,150,9410.247597
-511946.52992,150,9418.485723
-513290.905031,150,9429.07496
-510187.922609,150,9437.796558
-513279.764678,150,9446.562766
-510380.047374,150,9457.461073
-512200.511107,150,9466.063121
-510452.394077,150,9476.85713
-511490.410565,150,9485.387041
-512288.661755,150,9494.49878
-511935.503275,150,9502.883665
-513763.95867,150,9511.956069
-514287.973133,150,9520.04585
-515214.384287,150,9528.680244
-514052.87058,150,9536.957452
-511131.237303,150,9545.457074
-509493.292803,150,9556.499994
-511812.886041,150,9564.910408
-512300.130483,150,9573.871323
-512872.885901,150,9585.085127
-512419.447121,150,9593.771169
-510817.821341,150,9602.491187
-513993.296715,150,9611.318201
-514561.931491,150,9620.076159
-512623.93008,150,9628.551889
-508240.884207,150,9637.192326
-510367.236689,150,9645.374425
-509685.34937,150,9654.652668
-512738.940026,150,9666.758793
-512401.893917,150,9675.465137
-512729.64663,150,9684.377834
-515080.51879,150,9693.873167
-516339.991576,150,9703.806519
-509123.646116,150,9715.968914
-511999.024283,150,9725.396512
-512282.418801,150,9734.497236
-515546.818001,150,9747.167758
-511534.4237,150,9756.350514
-513573.19534,150,9765.457846
-511507.804913,150,9777.111818
-511692.848401,150,9786.887629
-515625.811745,150,9796.794607
-511166.627477,150,9806.632962
-509122.75151,150,9818.578503
-510242.51253,150,9828.327323
-510678.638833,150,9838.035482
-509930.822569,150,9847.50058
-512109.043851,150,9856.916659
-510232.733421,150,9869.679095
-510427.947616,150,9879.336891
-515020.540623,150,9889.100008
-510302.945987,150,9901.174021
-512150.920634,150,9911.010754
-514102.863941,150,9921.00547
-512858.200237,150,9930.478973
-510710.821218,150,9939.618189
-514907.363947,150,9951.414124
-513052.509983,150,9963.869737
-512081.095731,150,9973.45372
-513315.00609,150,9982.988116
-510234.688034,150,9992.229825
-508480.953124,150,10001.957908
-511811.182627,150,10011.625001
-512089.475245,150,10021.127737
-510777.657657,150,10030.314635
-511504.90295,150,10040.108801
-509661.903415,150,10052.266448
-511662.140463,150,10061.355745
-509640.683135,150,10070.90225
-511980.08705,150,10082.788447
-512477.980412,150,10092.408661
-510638.963004,150,10101.697976
-515597.697782,150,10113.524976
-511141.836593,150,10122.58581
-513046.260225,150,10131.412467
-509101.761928,150,10140.915445
-510187.20971,150,10152.980123
-507527.36595,150,10162.364038
-513150.517696,150,10171.703855
-513271.006716,150,10181.008563
-513738.549016,150,10192.465818
-506233.103251,150,10201.45683
-510305.654906,150,10210.959118
-513010.483398,150,10220.126659
-510491.328009,150,10230.395847
-513325.938398,150,10239.945145
-512083.044181,150,10248.945946
-513428.848334,150,10258.574517
-514121.75645,150,10268.887001
-510650.195529,150,10277.501902
-514631.699817,150,10287.03357
-510925.158448,150,10299.017796
-510675.448162,150,10308.443777
-511642.440739,150,10318.298565
-516086.703712,150,10327.28734
-513946.818991,150,10337.316286
-509279.89178,150,10348.885336
-510821.980694,150,10358.554192
-506550.943124,150,10368.606091
-509283.70372,150,10377.99159
-509807.206976,150,10387.316682
-512712.003356,150,10396.918073
-509997.864543,150,10406.028537
-512616.066494,150,10415.505141
-511551.462091,150,10424.904644
-512054.251592,150,10433.82336
-512350.684227,150,10443.065424
-508941.364844,150,10454.824183
-513592.497751,150,10464.403631
-512499.587101,150,10474.064605
-511854.794258,150,10483.129791
-511295.489247,150,10491.804923
-509199.225325,150,10501.246014
-512117.924026,150,10510.193411
-513887.60161,150,10519.249454
-510340.689578,150,10528.189519
-512223.485151,150,10537.26527
-515806.172592,150,10546.347611
-510405.645783,150,10555.910521
-509108.733018,150,10565.04791
-512294.784576,150,10574.239767
-511470.135351,150,10583.444236
-511164.781453,150,10592.404279
-513621.931652,150,10602.501498
-508959.573717,150,10611.572391
-508127.757219,150,10620.783538
-513351.684474,150,10632.787107
-513302.172639,150,10641.908889
-512427.476088,150,10653.531362
-509929.907622,150,10664.857326
-510890.981831,150,10673.92723
-512057.949134,150,10685.064567
-513916.395835,150,10693.949687
-508754.395823,150,10703.458315
-511372.109731,150,10713.586092
-510897.035854,150,10723.117591
-512373.33784,150,10735.036291
-508400.652518,150,10744.65113
-512329.570579,150,10754.079088
-513672.032876,150,10764.563139
-512552.517777,150,10773.380642
-510790.888282,150,10784.472766
-518223.614192,150,10793.448622
-511253.235874,150,10802.711894
-514386.558646,150,10814.793374
-512505.98788,150,10824.129465
-505975.826714,150,10833.597312
-511594.367873,150,10842.41094
-514398.41405,150,10851.943543
-511474.488195,150,10860.919972
-512745.067998,150,10869.861029
-513827.735894,150,10879.077978
-510301.928933,150,10887.868216
-510748.464988,150,10896.57223
-511687.297468,150,10905.352452
-509133.975588,150,10914.105866
-510106.398373,150,10923.222031
-514009.082581,150,10932.094325
-509990.887917,150,10941.132802
-509685.301107,150,10949.805914
-511199.240812,150,10958.302194
-511039.042612,150,10967.289047
-512465.137719,150,10977.805689
-512572.106168,150,10987.40995
-514713.868568,150,10995.994135
-510156.281705,150,11005.107543
-513935.850179,150,11013.561253
-513010.00808,150,11022.768782
-507864.079009,150,11031.997247
-512835.641636,150,11043.507277
-512199.081638,150,11052.458042
-511274.859888,150,11063.015402
-512871.215529,150,11071.561064
-511800.551239,150,11079.908453
-516873.865919,150,11089.105406
-506327.668071,150,11098.403822
-512314.022327,150,11107.233515
-509293.666207,150,11115.84302
-511691.129435,150,11124.586177
-512899.145422,150,11133.203946
-514787.670634,150,11142.300754
-515214.278625,150,11151.133353
-511576.296067,150,11159.947054
-507571.245348,150,11168.824896
-516230.414765,150,11177.600055
-510871.723902,150,11186.407976
-512551.306463,150,11197.615499
-508961.368679,150,11206.236903
-513276.124216,150,11215.01654
-515084.096112,150,11225.945555
-510679.081626,150,11234.950646
-513796.48337,150,11243.994576
-511965.920079,150,11253.088629
-512745.742516,150,11261.702399
-508419.856694,150,11270.667476
-513319.599789,150,11280.312263
-511321.893196,150,11289.466667
-510710.945832,150,11298.187255
-511029.696375,150,11307.078375
-513237.138241,150,11315.862653
-512979.967668,150,11324.270058
-508954.192822,150,11333.35761
-512739.038954,150,11344.299242
-511310.127158,150,11353.188186
-511482.436254,150,11362.149416
-511991.215019,150,11371.044154
-511883.729099,150,11379.012214
-512900.574119,150,11387.035203
-511671.787754,150,11395.467587
-515003.016582,150,11403.779028
-511671.407727,150,11411.993173
-511047.972015,150,11420.437185
-511261.288361,150,11430.870243
-507157.490622,150,11439.008935
-512194.328346,150,11449.28975
-510915.400196,150,11459.240398
-515615.231372,150,11467.884367
-510880.524437,150,11476.077309
-513743.635389,150,11483.948757
-511045.772073,150,11491.844362
-512584.859222,150,11500.158217
-512410.81419,150,11510.356423
-510153.50273,150,11518.282176
-511368.827919,150,11526.531569
-513182.507916,150,11534.728552
-513303.956454,150,11542.466235
